qseqid	mrca_name
case5_00035559-RA	cellular_organisms
case5_00035554-RA	cellular_organisms
case5_00035555-RA	cellular_organisms
case5_00035556-RA	cellular_organisms
case5_00035528-RA	cellular_organisms
case5_00035510-RA	cellular_organisms
case5_00035511-RA	cellular_organisms
case5_00035532-RA	cellular_organisms
case5_00035531-RA	cellular_organisms
case5_00035530-RA	cellular_organisms
case5_00035509-RA	cellular_organisms
case5_00035557-RA	cellular_organisms
case5_00035498-RA	cellular_organisms
case5_00035506-RA	cellular_organisms
case5_00035493-RA	cellular_organisms
case5_00035507-RA	cellular_organisms
case5_00035547-RA	cellular_organisms
case5_00035521-RA	cellular_organisms
case5_00035497-RA	cellular_organisms
case5_00035523-RA	cellular_organisms
case5_00035526-RA	cellular_organisms
case5_00035495-RA	cellular_organisms
case5_00035499-RA	cellular_organisms
case5_00035542-RA	cellular_organisms
case5_00035520-RA	cellular_organisms
case5_00035525-RA	cellular_organisms
case5_00035516-RA	cellular_organisms
case5_00035505-RA	cellular_organisms
case5_00035544-RA	cellular_organisms
case5_00035546-RA	cellular_organisms
case5_00035524-RA	cellular_organisms
case5_00035545-RA	cellular_organisms
case5_00035515-RA	cellular_organisms
case5_00035522-RA	cellular_organisms
case5_00035543-RA	cellular_organisms
case5_00035514-RA	cellular_organisms
case5_00035231-RA	cellular_organisms
case5_00035232-RA	cellular_organisms
case5_00035241-RA	cellular_organisms
case5_00035326-RA	cellular_organisms
case5_00035315-RA	cellular_organisms
case5_00035318-RA	cellular_organisms
case5_00035320-RA	cellular_organisms
case5_00035332-RA	cellular_organisms
case5_00035334-RA	cellular_organisms
case5_00035377-RA	cellular_organisms
case5_00035456-RA	cellular_organisms
case5_00035479-RA	cellular_organisms
case5_00035447-RA	cellular_organisms
case5_00035433-RA	cellular_organisms
case5_00035409-RA	cellular_organisms
case5_00035362-RA	cellular_organisms
case5_00035408-RA	cellular_organisms
case5_00035444-RA	cellular_organisms
case5_00035410-RA	cellular_organisms
case5_00029687-RA	cellular_organisms
case5_00029693-RA	cellular_organisms
case5_00029696-RA	cellular_organisms
case5_00029728-RA	cellular_organisms
case5_00029711-RA	cellular_organisms
case5_00029721-RA	cellular_organisms
case5_00029727-RA	cellular_organisms
case5_00029732-RA	cellular_organisms
case5_00029742-RA	cellular_organisms
case5_00029759-RA	cellular_organisms
case5_00029768-RA	cellular_organisms
case5_00029755-RA	cellular_organisms
case5_00029764-RA	cellular_organisms
case5_00029763-RA	cellular_organisms
case5_00029760-RA	cellular_organisms
case5_00029778-RA	cellular_organisms
case5_00029807-RA	cellular_organisms
case5_00029819-RA	cellular_organisms
case5_00029818-RA	cellular_organisms
case5_00029881-RA	cellular_organisms
case5_00029862-RA	cellular_organisms
case5_00029867-RA	cellular_organisms
case5_00029863-RA	cellular_organisms
case5_00029918-RA	cellular_organisms
case5_00029915-RA	cellular_organisms
case5_00030004-RA	cellular_organisms
case5_00030002-RA	cellular_organisms
case5_00030010-RA	cellular_organisms
case5_00030018-RA	cellular_organisms
case5_00030025-RA	cellular_organisms
case5_00030024-RA	cellular_organisms
case5_00029941-RA	cellular_organisms
case5_00029942-RA	cellular_organisms
case5_00029933-RA	cellular_organisms
case5_00029931-RA	cellular_organisms
case5_00029938-RA	cellular_organisms
case5_00029939-RA	cellular_organisms
case5_00029943-RA	cellular_organisms
case5_00029954-RA	cellular_organisms
case5_00029971-RA	cellular_organisms
case5_00029984-RA	cellular_organisms
case5_00029978-RA	cellular_organisms
case5_00029975-RA	cellular_organisms
case5_00030055-RA	cellular_organisms
case5_00030066-RA	cellular_organisms
case5_00030072-RA	cellular_organisms
case5_00030071-RA	cellular_organisms
case5_00030047-RA	cellular_organisms
case5_00030041-RA	cellular_organisms
case5_00030045-RA	cellular_organisms
case5_00030091-RA	cellular_organisms
case5_00030085-RA	cellular_organisms
case5_00030079-RA	cellular_organisms
case5_00030118-RA	cellular_organisms
case5_00030109-RA	cellular_organisms
case5_00030122-RA	cellular_organisms
case5_00030176-RA	cellular_organisms
case5_00030167-RA	cellular_organisms
case5_00030149-RA	cellular_organisms
case5_00030307-RA	cellular_organisms
case5_00030346-RA	cellular_organisms
case5_00030342-RA	cellular_organisms
case5_00030380-RA	cellular_organisms
case5_00030385-RA	cellular_organisms
case5_00030423-RA	cellular_organisms
case5_00030419-RA	cellular_organisms
case5_00030418-RA	cellular_organisms
case5_00030415-RA	cellular_organisms
case5_00030438-RA	cellular_organisms
case5_00030429-RA	cellular_organisms
case5_00030458-RA	cellular_organisms
case5_00030447-RA	cellular_organisms
case5_00030496-RA	cellular_organisms
case5_00030505-RA	cellular_organisms
case5_00030494-RA	cellular_organisms
case5_00030486-RA	cellular_organisms
case5_00030493-RA	cellular_organisms
case5_00030533-RA	cellular_organisms
case5_00030520-RA	cellular_organisms
case5_00030539-RA	cellular_organisms
case5_00030515-RA	cellular_organisms
case5_00030580-RA	cellular_organisms
case5_00030581-RA	cellular_organisms
case5_00030477-RA	cellular_organisms
case5_00030468-RA	cellular_organisms
case5_00030475-RA	cellular_organisms
case5_00030476-RA	cellular_organisms
case5_00030467-RA	cellular_organisms
case5_00030474-RA	cellular_organisms
case5_00030470-RA	cellular_organisms
case5_00030480-RA	cellular_organisms
case5_00030461-RA	cellular_organisms
case5_00030465-RA	cellular_organisms
case5_00030556-RA	cellular_organisms
case5_00030558-RA	cellular_organisms
case5_00030874-RA	cellular_organisms
case5_00031081-RA	cellular_organisms
case5_00031070-RA	cellular_organisms
case5_00031370-RA	cellular_organisms
case5_00031349-RA	cellular_organisms
case5_00031355-RA	cellular_organisms
case5_00031514-RA	cellular_organisms
case5_00031556-RA	cellular_organisms
case5_00031605-RA	cellular_organisms
case5_00031631-RA	cellular_organisms
case5_00031535-RA	cellular_organisms
case5_00031526-RA	cellular_organisms
case5_00031581-RA	cellular_organisms
case5_00031590-RA	cellular_organisms
case5_00031580-RA	cellular_organisms
case5_00031645-RA	cellular_organisms
case5_00031723-RA	cellular_organisms
case5_00031716-RA	cellular_organisms
case5_00031703-RA	cellular_organisms
case5_00031688-RA	cellular_organisms
case5_00031673-RA	cellular_organisms
case5_00031675-RA	cellular_organisms
case5_00031774-RA	cellular_organisms
case5_00031773-RA	cellular_organisms
case5_00031778-RA	cellular_organisms
case5_00031743-RA	cellular_organisms
case5_00031745-RA	cellular_organisms
case5_00031751-RA	cellular_organisms
case5_00031736-RA	cellular_organisms
case5_00031802-RA	cellular_organisms
case5_00031786-RA	cellular_organisms
case5_00031783-RA	cellular_organisms
case5_00031803-RA	cellular_organisms
case5_00031788-RA	cellular_organisms
case5_00031828-RA	cellular_organisms
case5_00031821-RA	cellular_organisms
case5_00031811-RA	cellular_organisms
case5_00031818-RA	cellular_organisms
case5_00031884-RA	cellular_organisms
case5_00031868-RA	cellular_organisms
case5_00031951-RA	cellular_organisms
case5_00031969-RA	cellular_organisms
case5_00031927-RA	cellular_organisms
case5_00031943-RA	cellular_organisms
case5_00031925-RA	cellular_organisms
case5_00031935-RA	cellular_organisms
case5_00031910-RA	cellular_organisms
case5_00031921-RA	cellular_organisms
case5_00031907-RA	cellular_organisms
case5_00031913-RA	cellular_organisms
case5_00031901-RA	cellular_organisms
case5_00031836-RA	cellular_organisms
case5_00031837-RA	cellular_organisms
case5_00031839-RA	cellular_organisms
case5_00032027-RA	cellular_organisms
case5_00032029-RA	cellular_organisms
case5_00032049-RA	cellular_organisms
case5_00032016-RA	cellular_organisms
case5_00032005-RA	cellular_organisms
case5_00032017-RA	cellular_organisms
case5_00032082-RA	cellular_organisms
case5_00032074-RA	cellular_organisms
case5_00032076-RA	cellular_organisms
case5_00032056-RA	cellular_organisms
case5_00031986-RA	cellular_organisms
case5_00031999-RA	cellular_organisms
case5_00031974-RA	cellular_organisms
case5_00031973-RA	cellular_organisms
case5_00031983-RA	cellular_organisms
case5_00031980-RA	cellular_organisms
case5_00032117-RA	cellular_organisms
case5_00032208-RA	cellular_organisms
case5_00032196-RA	cellular_organisms
case5_00032194-RA	cellular_organisms
case5_00032145-RA	cellular_organisms
case5_00032149-RA	cellular_organisms
case5_00032144-RA	cellular_organisms
case5_00032171-RA	cellular_organisms
case5_00032162-RA	cellular_organisms
case5_00032160-RA	cellular_organisms
case5_00032161-RA	cellular_organisms
case5_00032185-RA	cellular_organisms
case5_00032188-RA	cellular_organisms
case5_00032179-RA	cellular_organisms
case5_00032241-RA	cellular_organisms
case5_00032243-RA	cellular_organisms
case5_00032283-RA	cellular_organisms
case5_00032358-RA	cellular_organisms
case5_00032359-RA	cellular_organisms
case5_00032344-RA	cellular_organisms
case5_00032336-RA	cellular_organisms
case5_00032337-RA	cellular_organisms
case5_00032325-RA	cellular_organisms
case5_00032318-RA	cellular_organisms
case5_00032328-RA	cellular_organisms
case5_00032327-RA	cellular_organisms
case5_00032312-RA	cellular_organisms
case5_00032313-RA	cellular_organisms
case5_00032264-RA	cellular_organisms
case5_00032254-RA	cellular_organisms
case5_00032247-RA	cellular_organisms
case5_00032260-RA	cellular_organisms
case5_00032262-RA	cellular_organisms
case5_00032259-RA	cellular_organisms
case5_00032249-RA	cellular_organisms
case5_00032253-RA	cellular_organisms
case5_00032252-RA	cellular_organisms
case5_00032257-RA	cellular_organisms
case5_00032263-RA	cellular_organisms
case5_00032373-RA	cellular_organisms
case5_00032393-RA	cellular_organisms
case5_00032412-RA	cellular_organisms
case5_00032407-RA	cellular_organisms
case5_00032410-RA	cellular_organisms
case5_00032481-RA	cellular_organisms
case5_00032495-RA	cellular_organisms
case5_00032490-RA	cellular_organisms
case5_00032491-RA	cellular_organisms
case5_00032498-RA	cellular_organisms
case5_00032524-RA	cellular_organisms
